Name,date,FTO,FTD,Three_O,Three_D,REBO,REBD,REB,TOP,TOFP,POSS
Ball State,12/25/2016,17.3596,0.270908,8.27273,0.310345,0.286127,0.75,0.532515,0.192781,0.17377,75.4102
Fla Gulf Cst,12/25/2016,17.3098,0.304268,7.58333,0.275424,0.291793,0.736702,0.53392,0.183147,0.127045,69.8063
Lg Beach St,12/25/2016,17.2552,0.272688,6.61538,0.408397,0.298876,0.677725,0.481172,0.191674,0.15401,74.4481
W Illinois,12/25/2016,17.2523,0.307239,8.11111,0.433566,0.180887,0.728188,0.457413,0.195678,0.13468,70.2
N Iowa,12/25/2016,17.194,0.193977,9.7,0.354839,0.166163,0.704082,0.431953,0.159183,0.19915,68.6288
NC-Wilmgton,12/25/2016,17.0819,0.292995,8.2,0.325397,0.31677,0.708185,0.494737,0.120429,0.208213,72.0062
Lehigh,12/25/2016,17.045,0.213652,9.7,0.327189,0.245487,0.773006,0.531014,0.191861,0.145284,74.5088
Charl South,12/25/2016,17.0264,0.315082,7.875,0.381818,0.247458,0.717949,0.467487,0.16044,0.146729,72.6813
TX-Pan Am,12/25/2016,16.9967,0.321686,9.0,0.353952,0.296842,0.666667,0.477401,0.194852,0.171143,79.0071
Cincinnati,12/25/2016,16.9794,0.181444,6.41667,0.335849,0.362434,0.745146,0.544924,0.127148,0.17623,71.1646
Florida Intl,12/25/2016,16.9475,0.264226,5.36364,0.376569,0.283537,0.78869,0.534759,0.173215,0.143369,70.2705
Illinois St,12/25/2016,16.8124,0.271512,9.0,0.3125,0.306548,0.730539,0.516529,0.161518,0.166696,70.1862
S Alabama,12/25/2016,16.7986,0.269932,6.36364,0.334906,0.29156,0.704545,0.484277,0.166733,0.198317,73.058
Loyola-Chi,12/25/2016,16.7504,0.209808,7.36364,0.349515,0.147651,0.735119,0.462751,0.148485,0.199259,69.4693
Florida A&M,12/25/2016,16.688,0.25131,5.72727,0.417293,0.218905,0.636364,0.419622,0.16828,0.174063,77.3557
Stetson,12/25/2016,16.6753,0.240404,8.58333,0.346715,0.175439,0.683973,0.441718,0.13901,0.130373,78.4594
St Marys,12/25/2016,16.6676,0.203714,9.72727,0.301282,0.346154,0.801205,0.576023,0.146623,0.156092,62.7239
Binghamton,12/25/2016,16.6367,0.224562,7.25,0.334728,0.206349,0.718421,0.468447,0.179443,0.158142,70.126
LSU,12/25/2016,16.6262,0.228544,5.72727,0.333333,0.325069,0.707692,0.515006,0.177353,0.154509,74.3625
Creighton,12/25/2016,16.6243,0.178306,10.0,0.322464,0.246499,0.742529,0.506961,0.142668,0.173434,76.1937
Indiana St,12/25/2016,16.6178,0.278456,7.27273,0.356808,0.213399,0.695652,0.468156,0.153938,0.160008,76.0409
Cleveland St,12/25/2016,16.5789,0.263305,6.63636,0.377682,0.282322,0.687307,0.464194,0.179097,0.195567,74.0261
Boston U,12/25/2016,16.5731,0.292644,8.81818,0.383399,0.296,0.731302,0.506142,0.167475,0.149083,73.5034
Bryant,12/25/2016,16.5315,0.283499,6.81818,0.342308,0.219251,0.712251,0.467089,0.152191,0.130076,72.5886
Houston Bap,12/25/2016,16.5258,0.330209,5.85714,0.37931,0.252033,0.720812,0.466805,0.173337,0.158225,75.2071
NC A&T,12/25/2016,16.517,0.29071,4.72727,0.3361,0.287356,0.62536,0.466234,0.192372,0.133096,66.0477
Saint Louis,12/25/2016,16.502,0.261097,6.66667,0.339056,0.199501,0.748705,0.485327,0.193514,0.148303,71.7083
Youngs St,12/25/2016,16.5016,0.220983,7.45455,0.325103,0.21608,0.693095,0.46028,0.147688,0.146634,77.1273
Jackson St,12/25/2016,16.473,0.350917,6.9,0.37766,0.332487,0.717949,0.493094,0.147145,0.18965,69.8112
NC-Asheville,12/25/2016,16.4572,0.213057,7.27273,0.36017,0.217984,0.687316,0.437746,0.135024,0.205081,70.1545
UC Irvine,12/25/2016,16.4554,0.308516,6.42857,0.358065,0.272138,0.755102,0.524462,0.1912,0.13366,69.4518
UMKC,12/25/2016,16.4447,0.277129,9.91667,0.340659,0.237981,0.637019,0.44098,0.183717,0.168323,77.026
NC Central,12/25/2016,16.3947,0.228706,6.90909,0.307054,0.237805,0.684864,0.478422,0.178068,0.16852,71.5307
Central Conn,12/25/2016,16.3555,0.202389,4.90909,0.408511,0.26513,0.713816,0.473251,0.193228,0.18974,71.1466
VA Military,12/25/2016,16.33,0.327304,8.66667,0.484663,0.232558,0.716981,0.457655,0.180929,0.157384,71.4431
St Fran (PA),12/25/2016,16.3194,0.201794,7.6,0.443089,0.262537,0.736842,0.497151,0.197233,0.176419,74.7575
N Florida,12/25/2016,16.1966,0.269049,8.33333,0.413223,0.28,0.68272,0.492398,0.220402,0.156863,74.6042
U Mass,12/25/2016,16.1769,0.303917,8.41667,0.30137,0.259804,0.726841,0.488814,0.173379,0.19808,76.2406
SC Upstate,12/25/2016,16.0913,0.227903,8.91667,0.343537,0.313397,0.709007,0.50974,0.159834,0.116461,72.5031
Prairie View,12/25/2016,16.0412,0.33433,5.91667,0.392405,0.165072,0.638655,0.396955,0.171943,0.176589,73.249
San Fransco,12/25/2016,15.9529,0.213336,11.0909,0.3379,0.284848,0.737745,0.521957,0.163996,0.157253,72.942
McNeese St,12/25/2016,15.8858,0.278819,6.375,0.394904,0.232787,0.579926,0.396166,0.165849,0.157532,75.5391
Army,12/25/2016,15.8794,0.238663,9.45455,0.348214,0.245179,0.727763,0.49511,0.165126,0.160884,76.142
UC Riverside,12/25/2016,15.8713,0.230759,5.875,0.396341,0.24918,0.700441,0.442708,0.166317,0.180865,71.6703
Radford,12/25/2016,15.8199,0.210506,7.0,0.373737,0.331288,0.686901,0.508523,0.227803,0.143699,69.5325
Georgia St,12/25/2016,15.7828,0.266815,6.88889,0.305785,0.307692,0.698246,0.507463,0.199275,0.191773,70.4
Virginia,12/25/2016,15.7814,0.193588,6.63636,0.298578,0.300353,0.786787,0.558781,0.129749,0.210944,61.6375
Oral Roberts,12/25/2016,15.7041,0.23075,6.91667,0.366667,0.220874,0.700508,0.466819,0.170147,0.151492,73.2292
Cal Poly,12/25/2016,15.6225,0.303495,9.3,0.4,0.210031,0.705674,0.451952,0.15429,0.169182,69.1312
Idaho State,12/25/2016,15.6069,0.250722,8.45455,0.358871,0.156593,0.664706,0.40819,0.195525,0.167148,73.3943
Colgate,12/25/2016,15.5421,0.275132,7.91667,0.396947,0.256281,0.726287,0.483491,0.182539,0.15262,71.8479
Cornell,12/25/2016,15.4583,0.246829,9.0,0.375,0.190083,0.756098,0.480793,0.172924,0.12506,74.6875
S Mississippi,12/25/2016,15.4253,0.233148,5.55556,0.407583,0.201987,0.750943,0.468543,0.194249,0.151114,69.8708
Coppin State,12/25/2016,15.0695,0.267751,6.38462,0.380117,0.25,0.622829,0.427889,0.168013,0.166316,72.4846
LA Monroe,12/25/2016,15.068,0.277377,6.8,0.339535,0.286119,0.74359,0.504788,0.16631,0.146847,71.675
Jksnville St,12/25/2016,15.0395,0.26571,8.15385,0.435115,0.283422,0.716049,0.512397,0.18423,0.145025,67.0029
St Fran (NY),12/25/2016,14.9834,0.325743,8.16667,0.379121,0.259825,0.697059,0.440945,0.154089,0.177395,71.7458
Belmont,12/25/2016,14.9295,0.249151,10.0,0.314136,0.266055,0.76435,0.510638,0.166729,0.144709,71.67
Elon,12/25/2016,14.8701,0.235551,9.63636,0.314815,0.26087,0.731266,0.504866,0.15732,0.131599,72.7511
NC-Grnsboro,12/25/2016,14.7714,0.2346,8.3,0.38172,0.349398,0.719298,0.52608,0.174253,0.201276,67.0212
Beth-Cook,12/25/2016,14.7622,0.304084,6.81818,0.364444,0.274232,0.654206,0.453012,0.15497,0.164399,74.5148
CS Bakersfld,12/25/2016,14.7591,0.351435,7.7,0.357542,0.330435,0.715625,0.515235,0.17809,0.210612,71.1425
Loyola Mymt,12/25/2016,14.7558,0.280847,6.55556,0.342246,0.332117,0.707407,0.508065,0.170111,0.181236,71.5347
Grambling St,12/25/2016,14.7429,0.240357,5.44444,0.409692,0.304985,0.666667,0.460342,0.173014,0.208131,73.8583
Coastal Car,12/25/2016,14.6934,0.224223,8.36364,0.378462,0.291878,0.757333,0.530994,0.172994,0.143192,73.6261
Mt St Marys,12/25/2016,14.5881,0.25947,8.23077,0.347032,0.168981,0.659204,0.407778,0.175667,0.174519,72.7673
Yale,12/25/2016,14.4998,0.239466,8.45455,0.315068,0.294118,0.743733,0.521907,0.163911,0.139977,70.2205
Savannah St,12/25/2016,14.4504,0.230705,13.7,0.363112,0.204762,0.612821,0.418099,0.172243,0.140769,87.195
Wofford,12/25/2016,14.4293,0.327646,8.6,0.345679,0.233645,0.680412,0.453869,0.163092,0.15152,67.9175
Maryland ES,12/25/2016,14.3861,0.316888,7.30769,0.391003,0.231441,0.690027,0.436604,0.151485,0.167707,70.0462
Santa Clara,12/25/2016,14.3651,0.228419,9.41667,0.417476,0.18984,0.770718,0.472681,0.152461,0.177164,67.8729
Iowa State,12/25/2016,14.2993,0.16364,9.0,0.325088,0.306413,0.756757,0.539216,0.118777,0.177365,76.2909
Princeton,12/25/2016,14.1458,0.282608,10.0,0.365854,0.179104,0.779221,0.468481,0.13691,0.162596,70.6925
Maine,12/25/2016,14.1401,0.286238,7.91667,0.381974,0.284382,0.698925,0.482877,0.15444,0.158103,71.3104
Alabama St,12/25/2016,13.9975,0.307667,6.27273,0.330189,0.298544,0.675676,0.474128,0.199031,0.19041,74.6886
Chicago St,12/25/2016,13.981,0.25801,7.16667,0.386885,0.247619,0.679558,0.450753,0.17029,0.15967,69.1417
WI-Milwkee,12/25/2016,13.8975,0.218815,8.0,0.361868,0.242021,0.753666,0.484888,0.165655,0.156626,65.3594
Presbyterian,12/25/2016,13.842,0.258037,5.88889,0.398438,0.241877,0.642599,0.454545,0.205557,0.140238,68.2306
Morehead St,12/25/2016,13.8068,0.337628,7.81818,0.421941,0.33687,0.745161,0.519004,0.151253,0.170485,74.4034
Delaware St,12/25/2016,13.6038,0.267978,7.08333,0.352159,0.240786,0.574648,0.418713,0.183389,0.163597,70.4458
N Colorado,12/25/2016,13.5351,0.246162,8.22222,0.34466,0.216783,0.740741,0.484227,0.189563,0.144397,72.2403
W Carolina,12/25/2016,13.3202,0.363528,6.27273,0.341014,0.296203,0.699438,0.48801,0.214543,0.148819,70.2966
Abilene Christian,12/25/2016,13.2634,0.301367,6.14286,0.337662,0.149758,0.717842,0.457143,0.194965,0.167043,73.2411
UCSB,12/25/2016,13.1533,0.273019,5.77778,0.359551,0.326816,0.710623,0.492857,0.151987,0.140646,71.8028
Lafayette,12/25/2016,12.9514,0.218046,7.8,0.393822,0.15,0.717791,0.440934,0.186103,0.155055,73.3512
American,12/25/2016,12.8237,0.295374,5.36364,0.357143,0.210826,0.727545,0.463315,0.176268,0.166744,68.0557
Miss Val St,12/25/2016,12.7612,0.237779,5.30769,0.415473,0.239521,0.648855,0.422335,0.16515,0.15973,74.1433
U Penn,12/25/2016,12.5107,0.23807,9.0,0.352273,0.257627,0.704467,0.480438,0.17065,0.188175,68.3861
Pepperdine,12/25/2016,12.2696,0.214353,6.09091,0.44206,0.275072,0.750751,0.51255,0.185532,0.134963,72.6114
Alcorn State,12/25/2016,12.1325,0.302813,5.625,0.37037,0.213816,0.712446,0.451777,0.186927,0.153736,72.1203
Ark Pine Bl,12/25/2016,12.0826,0.379554,6.0,0.309804,0.248744,0.631268,0.435583,0.237529,0.19745,71.0385
S Car State,12/25/2016,11.9242,0.273508,4.8,0.344538,0.201201,0.573883,0.397711,0.166959,0.135522,68.7675
Longwood,12/25/2016,10.1748,0.262644,7.66667,0.405556,0.178694,0.641115,0.417445,0.213938,0.152333,73.1653
New Mexico,12/27/2016,29.2305,0.241991,4.0,0.395105,0.28,0.713911,0.512658,0.172896,0.190503,71.8427
Georgetown,12/27/2016,29.014,0.24411,7.08333,0.302905,0.283626,0.675991,0.498843,0.180486,0.175059,74.1021
Brown,12/27/2016,28.1514,0.245502,6.72727,0.35545,0.246988,0.690402,0.482044,0.181705,0.187929,74.5966
Towson,12/27/2016,26.835,0.310623,4.08333,0.351145,0.377892,0.725389,0.542393,0.159942,0.173032,71.1135
Colorado St,12/27/2016,26.6874,0.229664,5.36364,0.287879,0.3241,0.72,0.523866,0.168748,0.152732,70.1727
Maryland,12/27/2016,26.4343,0.221314,8.16667,0.323009,0.292876,0.723457,0.512338,0.177028,0.161332,71.2458
Mississippi,12/27/2016,26.3229,0.251414,8.5,0.389262,0.348371,0.740654,0.541353,0.170409,0.155683,76.9292
Oklahoma St,12/27/2016,26.3217,0.328685,9.54545,0.352273,0.386598,0.69086,0.53222,0.156882,0.223108,80.8182
NC State,12/27/2016,26.0381,0.219459,6.91667,0.291096,0.271468,0.714286,0.517817,0.150344,0.140183,75.5302
Florida,12/27/2016,26.0355,0.216637,6.58333,0.325893,0.349741,0.712401,0.52,0.138643,0.200132,71.6969
Col Charlestn,12/27/2016,25.9429,0.225867,5.5,0.286325,0.253102,0.708333,0.475029,0.152951,0.193446,67.7771
Tennessee,12/27/2016,25.8714,0.284805,6.45455,0.364486,0.345013,0.711111,0.51186,0.166766,0.190592,74.4943
Rice,12/27/2016,25.8602,0.283828,9.54545,0.364532,0.285714,0.752907,0.52861,0.171828,0.167667,75.2295
Arkansas,12/27/2016,25.7954,0.254836,6.33333,0.327138,0.354054,0.720764,0.540023,0.148898,0.168584,75.2719
IL-Chicago,12/27/2016,25.7,0.255077,7.0,0.398844,0.347826,0.683377,0.525466,0.191308,0.160991,76.0523
Nevada,12/27/2016,25.5605,0.162669,8.92308,0.298851,0.305687,0.719457,0.512118,0.142964,0.139839,71.324
Wyoming,12/27/2016,25.5319,0.270795,8.90909,0.307377,0.231608,0.767726,0.501176,0.172898,0.162687,77.9773
Evansville,12/27/2016,25.408,0.280588,3.63636,0.320346,0.243077,0.733894,0.5,0.163029,0.184353,69.7705
S Dakota St,12/27/2016,25.2466,0.182085,9.15385,0.377358,0.235872,0.710588,0.471111,0.182003,0.167634,70.3827
Valparaiso,12/27/2016,25.2197,0.241059,6.36364,0.338983,0.304843,0.74124,0.525,0.172453,0.165796,74.617
High Point,12/27/2016,25.1511,0.236536,6.77778,0.375,0.243728,0.681979,0.467769,0.190338,0.181626,68.9167
Geo Wshgtn,12/27/2016,25.0665,0.201269,7.53846,0.372951,0.333333,0.752887,0.546227,0.18024,0.142772,69.3538
N Mex State,12/27/2016,24.8775,0.252532,7.25,0.328704,0.362667,0.707921,0.522248,0.178106,0.178318,71.0146
Pittsburgh,12/27/2016,24.8586,0.213645,7.58333,0.298932,0.267045,0.745958,0.52765,0.152026,0.114962,72.7448
St Bonavent,12/27/2016,24.8262,0.27487,7.58333,0.393258,0.358491,0.698701,0.51986,0.149139,0.169226,75.525
Duke,12/27/2016,24.7387,0.183654,7.84615,0.282787,0.317618,0.771739,0.550586,0.134092,0.182703,72.7606
LA Lafayette,12/27/2016,24.727,0.2392,6.54545,0.372642,0.347368,0.754438,0.53567,0.145729,0.211311,77.2068
Wichita St,12/27/2016,24.717,0.252795,8.58333,0.323529,0.312336,0.783042,0.551381,0.143696,0.191388,74.1729
Arizona,12/27/2016,24.5879,0.20523,5.69231,0.304833,0.330623,0.755605,0.554933,0.160315,0.170361,68.8269
DePaul,12/27/2016,24.5455,0.26018,5.23077,0.318182,0.318182,0.701205,0.507559,0.172614,0.178814,71.7663
Minnesota,12/27/2016,24.543,0.211577,6.69231,0.284698,0.282759,0.752101,0.517682,0.146791,0.168529,74.9077
Neb Omaha,12/27/2016,24.5383,0.245196,7.5,0.385621,0.271868,0.711864,0.490088,0.169379,0.16595,79.4677
Geo Mason,12/27/2016,24.3902,0.207765,5.33333,0.310954,0.310705,0.785548,0.563758,0.157143,0.133263,71.75
Incarnate Word,12/27/2016,24.2848,0.294046,6.71429,0.344,0.203922,0.681416,0.427481,0.149442,0.151084,77.65
Cal St Nrdge,12/27/2016,24.268,0.31428,4.6,0.4,0.268987,0.648148,0.470922,0.184674,0.140182,77.0563
TX Christian,12/27/2016,24.2553,0.231151,7.45455,0.356098,0.363889,0.726519,0.542526,0.14612,0.202684,70.8375
BYU,12/27/2016,24.2189,0.217275,6.46154,0.307246,0.284444,0.789474,0.550792,0.165397,0.14542,81.3096
Hofstra,12/27/2016,24.1979,0.222115,9.08333,0.379845,0.374696,0.723971,0.537445,0.140354,0.133878,72.6646
W Virginia,12/27/2016,24.176,0.220079,7.83333,0.302905,0.399083,0.7,0.528302,0.113581,0.302728,77.2115
Howard,12/27/2016,24.016,0.246238,4.6,0.424893,0.277778,0.667857,0.465046,0.181687,0.165462,67.455
SIU Edward,12/27/2016,24.0109,0.279561,4.25,0.344186,0.29064,0.739837,0.501742,0.174385,0.149909,74.2719
Auburn,12/27/2016,23.9372,0.227455,9.08333,0.294702,0.266344,0.694253,0.480932,0.15368,0.191248,78.6781
Ste F Austin,12/27/2016,23.9191,0.274775,5.77778,0.341935,0.330739,0.735849,0.514981,0.230404,0.20102,70.6083
N Illinois,12/27/2016,23.9096,0.267615,4.2,0.298643,0.298551,0.718182,0.505882,0.166017,0.18721,74.0287
Clemson,12/27/2016,23.8964,0.154339,8.09091,0.309013,0.335165,0.699438,0.50438,0.131671,0.203138,70.3795
E Kentucky,12/27/2016,23.8854,0.321897,8.76923,0.382143,0.237443,0.706311,0.470264,0.177648,0.169514,76.0038
Stanford,12/27/2016,23.8506,0.244025,4.36364,0.348624,0.300578,0.771831,0.539894,0.173309,0.174472,69.7523
Toledo,12/27/2016,23.8423,0.241906,7.41667,0.31746,0.265356,0.784689,0.529876,0.173926,0.12292,77.2438
Air Force,12/27/2016,23.781,0.231271,9.09091,0.33574,0.254237,0.790368,0.526178,0.159379,0.154181,71.1034
Winthrop,12/27/2016,23.697,0.245233,8.66667,0.345794,0.220736,0.709265,0.475113,0.173775,0.170765,76.4278
UAB,12/27/2016,23.6853,0.212024,5.16667,0.374101,0.291785,0.72315,0.526995,0.194297,0.162315,72.4781
Colorado,12/27/2016,23.6251,0.25453,6.83333,0.293893,0.311436,0.755924,0.525516,0.153305,0.14382,71.9573
N Carolina,12/27/2016,23.5598,0.19065,6.91667,0.311828,0.41519,0.757009,0.581858,0.13895,0.183735,75.6937
Wright State,12/27/2016,23.5214,0.248072,8.90909,0.347639,0.288089,0.729508,0.512195,0.191043,0.173431,73.8205
Loyola-MD,12/27/2016,23.4385,0.247439,5.3,0.306748,0.315634,0.675676,0.489569,0.175409,0.180295,70.8238
Chattanooga,12/27/2016,23.2668,0.27742,6.5,0.337838,0.30137,0.633987,0.476969,0.170938,0.198676,71.3463
Utah,12/27/2016,23.2447,0.234091,6.5,0.4,0.332155,0.77381,0.565982,0.188031,0.166328,73.565
Marshall,12/27/2016,23.2333,0.242322,10.3636,0.347518,0.236074,0.661578,0.46,0.152009,0.148361,79.8227
Baylor,12/27/2016,23.1989,0.170643,6.63636,0.280543,0.344262,0.719677,0.538051,0.151635,0.169467,67.7932
St Peters,12/27/2016,23.1518,0.243075,6.90909,0.329317,0.258427,0.808511,0.517693,0.151737,0.176782,68.3239
Wake Forest,12/27/2016,23.1484,0.223135,8.5,0.338129,0.314516,0.736715,0.533256,0.15695,0.161266,73.0792
Florida St,12/27/2016,23.122,0.255888,6.92308,0.292763,0.335979,0.715746,0.539432,0.144084,0.174429,76.1846
USC,12/27/2016,23.0601,0.180213,8.15385,0.328313,0.313225,0.717842,0.522478,0.124806,0.153818,74.0538
La Salle,12/27/2016,23.0275,0.273848,9.3,0.430693,0.228125,0.745704,0.478645,0.133451,0.150253,75.1275
VA Tech,12/27/2016,23.0122,0.171185,8.81818,0.307985,0.25,0.769231,0.524968,0.143555,0.166738,73.8739
Indiana,12/27/2016,23.0058,0.212138,9.75,0.27027,0.397143,0.767591,0.597547,0.181945,0.141756,74.9812
Lipscomb,12/27/2016,22.8099,0.329537,10.2308,0.348592,0.239905,0.697039,0.483351,0.203917,0.165203,78.2385
Northeastrn,12/27/2016,22.8078,0.225124,7.33333,0.365672,0.249284,0.73545,0.515528,0.181316,0.157797,70.8823
Pacific,12/27/2016,22.7598,0.3102,6.16667,0.342629,0.310195,0.779661,0.532973,0.151034,0.145604,71.3979
Niagara,12/27/2016,22.657,0.234666,6.92308,0.316364,0.312785,0.701794,0.502513,0.155571,0.125094,74.0135
Maryland BC,12/27/2016,22.5224,0.198142,8.4,0.354167,0.24159,0.699438,0.485095,0.145468,0.158279,74.5925
Vanderbilt,12/27/2016,22.3521,0.232618,9.41667,0.352459,0.274457,0.764706,0.525547,0.176598,0.148526,68.9719
S Utah,12/27/2016,22.308,0.358043,8.72727,0.408257,0.271357,0.714744,0.468983,0.157462,0.161766,76.2057
Miami (FL),12/27/2016,22.279,0.175528,5.90909,0.278302,0.361194,0.749347,0.555831,0.163718,0.167337,68.9602
CS Fullerton,12/27/2016,22.275,0.314344,6.72727,0.393305,0.250704,0.767908,0.506297,0.181729,0.161967,77.9511
Wm & Mary,12/27/2016,22.2434,0.227774,9.5,0.361111,0.269091,0.741259,0.517647,0.158386,0.129726,73.6172
Morgan St,12/27/2016,22.2378,0.251739,4.45455,0.307377,0.296296,0.653005,0.471963,0.175827,0.156543,74.4023
Wash State,12/27/2016,22.2053,0.196011,6.0,0.33452,0.168142,0.745,0.491272,0.171472,0.134345,73.283
Iowa,12/27/2016,22.1337,0.220592,9.30769,0.345395,0.298901,0.703488,0.509634,0.15741,0.157689,77.501
Oakland,12/27/2016,22.073,0.211698,7.81818,0.350962,0.250712,0.727041,0.507246,0.165742,0.178162,77.017
TN State,12/27/2016,21.9607,0.324359,5.0,0.315353,0.332344,0.724234,0.524503,0.188654,0.187981,71.4912
Washington,12/27/2016,21.933,0.27676,8.0,0.388,0.364829,0.744526,0.544318,0.159521,0.152266,78.2688
Kentucky,12/27/2016,21.9269,0.229856,7.33333,0.293893,0.375,0.716628,0.534447,0.122093,0.192008,80.1906
Boise State,12/27/2016,21.9228,0.282937,7.3,0.30137,0.283333,0.785256,0.527653,0.172974,0.162785,70.7025
Villanova,12/27/2016,21.8877,0.143683,9.75,0.287313,0.28254,0.794872,0.548263,0.13564,0.175983,68.151
Dartmouth,12/27/2016,21.8653,0.259625,7.09091,0.342105,0.246377,0.738028,0.500657,0.187829,0.145895,70.6807
TX A&M-CC,12/27/2016,21.8593,0.253954,3.625,0.380208,0.297297,0.625,0.465729,0.160695,0.189719,72.0516
Xavier,12/27/2016,21.823,0.226481,7.0,0.327068,0.328912,0.794805,0.558926,0.152211,0.185013,71.7896
South Dakota,12/27/2016,21.8112,0.22001,6.38462,0.375887,0.280922,0.728929,0.499501,0.140081,0.15967,73.7096
Gonzaga,12/27/2016,21.7364,0.220593,8.33333,0.26749,0.293956,0.708678,0.525871,0.14839,0.152199,74.7594
Illinois,12/27/2016,21.7155,0.2198,7.66667,0.337037,0.280654,0.765586,0.533253,0.178289,0.161527,73.6802
Central Mich,12/27/2016,21.6978,0.236699,13.1,0.309735,0.233516,0.671388,0.455128,0.112244,0.152638,78.81
W Kentucky,12/27/2016,21.6965,0.166832,6.0,0.359736,0.236641,0.759124,0.496544,0.175334,0.147826,70.6719
Memphis,12/27/2016,21.6656,0.235404,6.41667,0.327586,0.346535,0.744578,0.545455,0.129613,0.157593,75.7729
Texas Tech,12/27/2016,21.6298,0.195626,6.58333,0.349315,0.322884,0.819892,0.587366,0.138626,0.201216,68.9635
Montana St,12/27/2016,21.6009,0.384212,10.7273,0.377953,0.251282,0.734637,0.488623,0.146003,0.159204,77.017
Louisville,12/27/2016,21.5915,0.254362,6.66667,0.281513,0.391593,0.737418,0.554979,0.133624,0.192791,72.5594
Oregon,12/27/2016,21.5673,0.199806,6.41667,0.282143,0.352151,0.73236,0.546498,0.173919,0.185678,73.4135
Massachusetts Lowell,12/27/2016,21.5038,0.275683,8.0,0.344203,0.235602,0.66287,0.470067,0.211987,0.17025,77.625
UNLV,12/27/2016,21.4488,0.209588,7.30769,0.355872,0.280742,0.741419,0.520041,0.174597,0.145028,73.5202
Purdue,12/27/2016,21.4258,0.138474,9.53846,0.32852,0.328912,0.791209,0.577558,0.16355,0.167124,73.2404
Seton Hall,12/27/2016,21.4092,0.274826,5.5,0.305085,0.328571,0.765281,0.54505,0.161638,0.170617,73.5667
Albany,12/27/2016,21.3662,0.228943,4.75,0.357143,0.30659,0.795455,0.548892,0.176016,0.155996,68.2542
Oklahoma,12/27/2016,21.3483,0.233486,7.72727,0.359848,0.289894,0.746631,0.519808,0.164322,0.180661,77.5023
Rutgers,12/27/2016,21.3403,0.189894,4.58333,0.325758,0.375,0.755245,0.57361,0.161783,0.162617,70.6802
Campbell,12/27/2016,21.3392,0.309785,7.55556,0.307292,0.216667,0.695925,0.460857,0.17886,0.148492,76.0208
Harvard,12/27/2016,21.3203,0.300096,7.875,0.321678,0.263374,0.700361,0.496416,0.199202,0.147691,69.1828
