,Name,date,ORTG,ORTGlast3,home_ORTG,away_ORTG,ORTGprevSeason,DRTG,DRTGlast3,home_DRTG,away_DRTG,DRTGprevSeason
1528,Alabama,11/17/2015,1.03234,1.03234,1.03234,0.0,1.03277,0.8580530000000001,0.8580530000000001,0.8580530000000001,0.0,0.9953989999999999
2751,Alabama,11/20/2015,0.8382930000000001,0.8382930000000001,1.03234,0.644079,1.03277,0.965714,0.965714,0.8580530000000001,1.0734700000000001,0.9953989999999999
4736,Alabama,11/26/2015,1.00033,1.00033,1.17117,0.644079,1.03277,1.03077,1.03077,1.0103,1.0734700000000001,0.9953989999999999
5196,Alabama,11/27/2015,0.9113879999999999,0.8716709999999999,1.17117,0.635517,1.03277,0.997556,1.04336,1.0103,0.9840270000000001,0.9953989999999999
5887,Alabama,11/29/2015,0.926609,0.9873700000000001,1.17117,0.74602,1.03277,0.986743,1.00121,1.0103,0.9693510000000001,0.9953989999999999
7614,Alabama,12/04/2015,0.9567110000000001,0.907007,1.17117,0.8360860000000001,1.03277,1.00536,0.9763950000000001,1.0103,1.00258,0.9953989999999999
10786,Alabama,12/13/2015,0.944053,0.994041,1.17117,0.841309,1.03277,0.980132,0.953468,1.0103,0.9664860000000001,0.9953989999999999
11852,Alabama,12/16/2015,0.93561,0.9527530000000001,1.17117,0.844668,1.03277,0.9660799999999999,0.9267209999999999,1.0103,0.949009,0.9953989999999999
13588,Alabama,12/21/2015,0.951161,0.938736,1.1442700000000001,0.844668,1.03277,0.959167,0.8557540000000001,0.9775879999999999,0.949009,0.9953989999999999
16031,Alabama,12/29/2015,0.9573389999999999,0.991757,1.1442700000000001,0.8689629999999999,1.03277,0.970354,0.945025,0.9775879999999999,0.966935,0.9953989999999999
16744,Alabama,12/31/2015,0.954673,1.0063799999999998,1.09151,0.8689629999999999,1.03277,0.955982,0.928593,0.9384959999999999,0.966935,0.9953989999999999
18210,Alabama St,01/04/2016,0.9067930000000001,0.930284,0.0,0.9067930000000001,0.9901770000000001,1.05441,1.0100200000000001,0.0,1.05441,0.93779
19959,Alabama St,01/09/2016,0.919696,0.975557,0.0,0.919696,0.9901770000000001,1.05788,1.05326,0.0,1.05788,0.93779
20660,Alabama St,01/11/2016,0.919278,0.9431709999999999,0.914774,0.919696,0.9901770000000001,1.0446799999999998,0.9822879999999999,0.9025770000000001,1.05788,0.93779
22430,Alabama St,01/16/2016,0.911841,0.9297709999999999,0.865657,0.919696,0.9901770000000001,1.03284,0.95621,0.885633,1.05788,0.93779
24534,Alabama St,01/23/2016,0.915567,0.899567,0.899567,0.919696,0.9901770000000001,1.0326,0.934672,0.934672,1.05788,0.93779
25236,Alabama St,01/25/2016,0.915316,0.898065,0.899567,0.919061,0.9901770000000001,1.02826,0.956733,0.934672,1.0505,0.93779
26984,Alabama St,01/30/2016,0.9239790000000001,0.9809260000000001,0.899567,0.9294049999999999,0.9901770000000001,1.0348899999999999,1.04451,0.934672,1.05716,0.93779
27685,Alabama St,02/01/2016,0.927707,0.99041,0.9219120000000001,0.9294049999999999,0.9901770000000001,1.03481,1.04621,0.958522,1.05716,0.93779
29434,Alabama St,02/06/2016,0.941742,1.09266,0.97604,0.9294049999999999,0.9901770000000001,1.03929,1.10229,0.9895959999999999,1.05716,0.93779
30130,Alabama St,02/08/2016,0.946883,1.0832600000000001,0.97604,0.937061,0.9901770000000001,1.0322799999999999,1.01675,0.9895959999999999,1.0466600000000001,0.93779
31880,Alabama St,02/13/2016,0.950066,1.0935,0.97604,0.9418340000000001,0.9901770000000001,1.0348899999999999,1.03544,0.9895959999999999,1.04925,0.93779
34328,Alabama St,02/20/2016,0.959075,1.0792700000000002,0.97604,0.953973,0.9901770000000001,1.0368,1.01958,0.9895959999999999,1.051,0.93779
35024,Alabama St,02/22/2016,0.96247,1.0732700000000002,0.9859829999999999,0.953973,0.9901770000000001,1.03135,1.02471,0.976958,1.051,0.93779
35370,Alabama St,02/23/2016,0.965205,1.07673,0.992001,0.953973,0.9901770000000001,1.0232299999999999,0.9373309999999999,0.956989,1.051,0.93779
36775,Alabama St,02/27/2016,0.965205,1.07673,0.992001,0.953973,0.9901770000000001,1.02381,0.9421379999999999,0.9589340000000001,1.051,0.93779
37475,Alabama St,02/29/2016,0.967633,1.03074,0.992001,0.9579780000000001,0.9901770000000001,1.02118,0.9059389999999999,0.9589340000000001,1.0458399999999999,0.93779
38520,Alabama St,03/03/2016,0.973879,1.061,0.992001,0.9670989999999999,0.9901770000000001,1.03054,1.02441,0.9589340000000001,1.0573299999999999,0.93779
39220,Alabama St,03/05/2016,0.9744709999999999,1.04796,0.991764,0.9670989999999999,0.9901770000000001,1.02039,0.9932790000000001,0.9337260000000001,1.0573299999999999,0.93779
40975,Alabama St,03/10/2016,0.972874,1.0176100000000001,0.985089,0.9670989999999999,0.9901770000000001,1.01685,0.9799190000000001,0.931217,1.0573299999999999,0.93779
49407,Alabama St,04/04/2016,0.9682930000000001,0.918119,0.985089,0.9607620000000001,0.9901770000000001,1.02023,0.927633,0.931217,1.06015,0.93779
591,Alabama St,11/14/2015,0.0,0.0,0.0,0.0,0.9901770000000001,0.0,0.0,0.0,0.0,0.93779
1106,Alabama St,11/16/2015,1.13352,1.13352,0.0,1.13352,0.9901770000000001,1.09352,1.09352,0.0,1.09352,0.93779
2237,Alabama St,11/19/2015,1.03059,1.03059,0.0,1.03059,0.9901770000000001,1.02394,1.02394,0.0,1.02394,0.93779
5149,Alabama St,11/27/2015,0.954219,0.954219,0.0,0.954219,0.9901770000000001,1.04777,1.04777,0.0,1.04777,0.93779
5541,Alabama St,11/28/2015,0.9194190000000001,0.842957,0.0,0.9194190000000001,0.9901770000000001,1.11945,1.12871,0.0,1.11945,0.93779
6613,Alabama St,12/01/2015,0.9091540000000001,0.822341,0.0,0.9091540000000001,0.9901770000000001,1.0616,1.08853,0.0,1.0616,0.93779
10843,Alabama St,12/13/2015,0.887682,0.8226690000000001,0.0,0.887682,0.9901770000000001,1.0888,1.1288799999999999,0.0,1.0888,0.93779
11898,Alabama St,12/16/2015,0.8863770000000001,0.843449,0.0,0.8863770000000001,0.9901770000000001,1.05294,0.9665469999999999,0.0,1.05294,0.93779
13301,Alabama St,12/20/2015,0.8976569999999999,0.8787709999999999,0.0,0.8976569999999999,0.9901770000000001,1.0716700000000001,1.08822,0.0,1.0716700000000001,0.93779
14002,Alabama St,12/22/2015,0.899825,0.923851,0.0,0.899825,0.9901770000000001,1.05952,1.0016,0.0,1.05952,0.93779
16800,Alabama St,12/31/2015,0.911797,0.96741,0.0,0.911797,0.9901770000000001,1.0642200000000002,1.0888799999999998,0.0,1.0642200000000002,0.93779
18693,Albany,01/06/2016,1.05079,1.06626,1.12638,1.0097200000000002,1.03849,0.963139,0.970248,0.9129649999999999,0.990398,0.961418
19737,Albany,01/09/2016,1.05558,1.08928,1.12638,1.0097200000000002,1.03849,0.959793,0.969908,0.912538,0.990398,0.961418
20792,Albany,01/12/2016,1.0561399999999999,1.08101,1.12638,1.01495,1.03849,0.9550290000000001,0.926583,0.912538,0.979949,0.961418
21853,Albany,01/15/2016,1.05146,1.05451,1.1032899999999999,1.01495,1.03849,0.953074,0.907256,0.914924,0.979949,0.961418
22903,Albany,01/18/2016,1.05564,1.05592,1.1032899999999999,1.02518,1.03849,0.9644389999999999,0.986454,0.914924,0.996081,0.961418
23943,Albany,01/22/2016,1.06592,1.11558,1.1223,1.02518,1.03849,0.9630129999999999,1.00356,0.9172459999999999,0.996081,0.961418
25706,Albany,01/27/2016,1.05918,1.10407,1.1223,1.0173299999999998,1.03849,0.9657459999999999,1.03941,0.9172459999999999,0.997906,0.961418
26761,Albany,01/30/2016,1.0580100000000001,1.0725,1.11219,1.0173299999999998,1.03849,0.9609479999999999,0.939672,0.9117360000000001,0.997906,0.961418
28155,Albany,02/03/2016,1.0643,1.05437,1.11219,1.03124,1.03849,0.9547,0.903742,0.9117360000000001,0.984361,0.961418
29210,Albany,02/06/2016,1.06234,1.08181,1.11219,1.03065,1.03849,0.9542809999999999,0.8834799999999999,0.9117360000000001,0.981324,0.961418
29913,Albany,02/08/2016,1.0645799999999999,1.10835,1.11275,1.03065,1.03849,0.9584879999999999,0.9421,0.9260780000000001,0.981324,0.961418
30963,Albany,02/11/2016,1.0652700000000002,1.07231,1.11275,1.03386,1.03849,0.9555459999999999,0.9617120000000001,0.9260780000000001,0.975033,0.961418
32014,Albany,02/14/2016,1.06538,1.09025,1.11275,1.03586,1.03849,0.960125,1.00797,0.9260780000000001,0.981339,0.961418
33054,Albany,02/17/2016,1.0744200000000002,1.15111,1.1294600000000001,1.03586,1.03849,0.9504729999999999,0.888001,0.906424,0.981339,0.961418
35509,Albany,02/24/2016,1.07572,1.1564299999999998,1.12763,1.03586,1.03849,0.950313,0.909906,0.909911,0.981339,0.961418
36558,Albany,02/27/2016,1.07925,1.1857600000000001,1.12763,1.04443,1.03849,0.946019,0.837764,0.909911,0.972015,0.961418
37963,Albany,03/02/2016,1.07891,1.11756,1.12314,1.04443,1.03849,0.942494,0.873814,0.904634,0.972015,0.961418
42878,Albany,03/16/2016,1.07608,1.07949,1.11416,1.04443,1.03849,0.947673,0.922473,0.918386,0.972015,0.961418
49193,Albany,04/04/2016,1.07588,1.04411,1.11416,1.04619,1.03849,0.954097,1.0301200000000001,0.918386,0.9817950000000001,0.961418
47,Albany,11/13/2015,0.0,0.0,0.0,0.0,1.03849,0.0,0.0,0.0,0.0,0.961418
1242,Albany,11/16/2015,0.9164610000000001,0.9164610000000001,0.0,0.9164610000000001,1.03849,1.09975,1.09975,0.0,1.09975,0.961418
2338,Albany,11/19/2015,0.915381,0.915381,0.0,0.915381,1.03849,1.04311,1.04311,0.0,1.04311,0.961418
4004,Albany,11/24/2015,1.02304,1.02304,1.23617,0.915381,1.03849,1.0089,1.0089,0.941176,1.04311,0.961418
5084,Albany,11/27/2015,1.00443,1.03473,1.23617,0.9241809999999999,1.03849,1.00081,0.966723,0.941176,1.02146,0.961418
5763,Albany,11/29/2015,1.02173,1.09535,1.1661,0.9241809999999999,1.03849,1.01593,0.997114,1.0077399999999999,1.02146,0.961418
6417,Albany,12/01/2015,1.0591899999999999,1.0969,1.19147,0.9241809999999999,1.03849,0.972527,0.934579,0.92458,1.02146,0.961418
7846,Albany,12/05/2015,1.0348600000000001,1.07606,1.19147,0.9137799999999999,1.03849,0.951738,0.885302,0.92458,0.972734,0.961418
9215,Albany,12/09/2015,1.05752,1.11635,1.19147,0.975893,1.03849,0.9781190000000001,0.915976,0.92458,1.01075,0.961418
10262,Albany,12/12/2015,1.05997,1.06154,1.19147,0.993293,1.03849,0.9541370000000001,0.917442,0.92458,0.969126,0.961418
12729,Albany,12/19/2015,1.0524799999999999,1.09223,1.19147,0.992315,1.03849,0.968973,1.00785,0.92458,0.988189,0.961418
14143,Albany,12/23/2015,1.04677,1.01787,1.14249,0.992315,1.03849,0.961289,0.9160860000000001,0.9139959999999999,0.988189,0.961418
15899,Albany,12/29/2015,1.0473299999999999,1.0076200000000002,1.12638,0.992315,1.03849,0.957319,0.9673149999999999,0.9129649999999999,0.988189,0.961418
16586,Albany,12/31/2015,1.05051,1.04341,1.12638,1.00396,1.03849,0.961465,0.934398,0.9129649999999999,0.991224,0.961418
18236,Alcorn State,01/04/2016,0.8541129999999999,0.935449,0.0,0.8541129999999999,0.917333,1.1547399999999999,1.05477,0.0,1.1547399999999999,1.07368
19993,Alcorn State,01/09/2016,0.853983,0.8548959999999999,0.0,0.853983,0.917333,1.1489,1.0278,0.0,1.1489,1.07368
20696,Alcorn State,01/11/2016,0.86214,0.945306,0.946982,0.853983,0.917333,1.14172,1.04826,1.06702,1.1489,1.07368
22447,Alcorn State,01/16/2016,0.874092,0.941736,0.9843559999999999,0.853983,0.917333,1.1159299999999999,0.984542,0.9351379999999999,1.1489,1.07368
23148,Alcorn State,01/18/2016,0.8844620000000001,0.984941,0.9843559999999999,0.86821,0.917333,1.09795,0.9299870000000001,0.9351379999999999,1.1244399999999999,1.07368
24545,Alcorn State,01/23/2016,0.8969379999999999,1.02693,0.9843559999999999,0.8837309999999999,0.917333,1.0898,0.895832,0.9351379999999999,1.11316,1.07368
25249,Alcorn State,01/25/2016,0.900166,1.00576,0.9744389999999999,0.8837309999999999,0.917333,1.07759,0.922317,0.9168370000000001,1.11316,1.07368
26995,Alcorn State,01/30/2016,0.914032,1.0642,1.0177200000000002,0.8837309999999999,0.917333,1.0776,0.974269,0.9559290000000001,1.11316,1.07368
29452,Alcorn State,02/06/2016,0.9168430000000001,1.02525,1.0177200000000002,0.8892969999999999,0.917333,1.08056,1.0302799999999999,0.9559290000000001,1.1146,1.07368
30144,Alcorn State,02/08/2016,0.925902,1.07528,1.0177200000000002,0.9023540000000001,0.917333,1.0757700000000001,1.0651899999999999,0.9559290000000001,1.1065,1.07368
31898,Alcorn State,02/13/2016,0.9298379999999999,1.02766,1.0177200000000002,0.908592,0.917333,1.07066,1.02766,0.9559290000000001,1.09839,1.07368
32599,Alcorn State,02/15/2016,0.9322030000000001,1.02872,1.00925,0.908592,0.917333,1.06538,0.969934,0.9576370000000001,1.09839,1.07368
34346,Alcorn State,02/20/2016,0.942751,1.05295,1.03621,0.908592,0.917333,1.0579399999999999,0.941348,0.947258,1.09839,1.07368
35044,Alcorn State,02/22/2016,0.9470799999999999,1.06941,1.03621,0.916091,0.917333,1.05562,0.9489139999999999,0.947258,1.0932899999999999,1.07368
35401,Alcorn State,02/23/2016,0.9422389999999999,1.0182,1.03621,0.9113950000000001,0.917333,1.0545200000000001,0.9723809999999999,0.947258,1.0897299999999999,1.07368
36803,Alcorn State,02/27/2016,0.942833,1.02329,1.03621,0.912184,0.917333,1.0545200000000001,0.9723809999999999,0.947258,1.0897299999999999,1.07368
38557,Alcorn State,03/03/2016,0.9448190000000001,0.960901,1.02983,0.912184,0.917333,1.04403,0.9358770000000001,0.924998,1.0897299999999999,1.07368
39253,Alcorn State,03/05/2016,0.951742,0.9869040000000001,1.04145,0.912184,0.917333,1.03772,0.9027129999999999,0.919766,1.0897299999999999,1.07368
40654,Alcorn State,03/09/2016,0.9543020000000001,1.04749,1.03996,0.912184,0.917333,1.04264,0.946117,0.9468780000000001,1.0897299999999999,1.07368
49432,Alcorn State,04/04/2016,0.950155,0.9949180000000001,1.03996,0.9083870000000001,0.917333,1.0367600000000001,0.975785,0.9468780000000001,1.07857,1.07368
2449,Alcorn State,11/19/2015,0.0,0.0,0.0,0.0,0.917333,0.0,0.0,0.0,0.0,1.07368
3506,Alcorn State,11/22/2015,0.612211,0.612211,0.0,0.612211,0.917333,1.05141,1.05141,0.0,1.05141,1.07368
4205,Alcorn State,11/24/2015,0.740251,0.740251,0.0,0.740251,0.917333,1.1037700000000001,1.1037700000000001,0.0,1.1037700000000001,1.07368
5257,Alcorn State,11/27/2015,0.790708,0.790708,0.0,0.790708,0.917333,1.17936,1.17936,0.0,1.17936,1.07368
5611,Alcorn State,11/28/2015,0.7603800000000001,0.809924,0.0,0.7603800000000001,0.917333,1.16058,1.19709,0.0,1.16058,1.07368
6298,Alcorn State,11/30/2015,0.841483,0.9165540000000001,0.0,0.841483,0.917333,1.1848299999999998,1.24495,0.0,1.1848299999999998,1.07368
8058,Alcorn State,12/05/2015,0.8370190000000001,0.884793,0.0,0.8370190000000001,0.917333,1.2090299999999998,1.23963,0.0,1.2090299999999998,1.07368
12977,Alcorn State,12/19/2015,0.8201860000000001,0.9087540000000001,0.0,0.8201860000000001,0.917333,1.19644,1.2495399999999999,0.0,1.19644,1.07368
13671,Alcorn State,12/21/2015,0.853651,0.934083,0.0,0.853651,0.917333,1.1930100000000001,1.2899200000000002,0.0,1.1930100000000001,1.07368
16838,Alcorn State,12/31/2015,0.8344219999999999,0.8287049999999999,0.0,0.8344219999999999,0.917333,1.17287,1.0932899999999999,0.0,1.17287,1.07368
18942,American,01/06/2016,0.8486809999999999,0.863089,0.867957,0.8403139999999999,0.9947520000000001,1.06902,1.16935,1.12794,1.04345,0.992185
19996,American,01/09/2016,0.8495790000000001,0.8751040000000001,0.867957,0.842385,0.9947520000000001,1.07463,1.12434,1.12794,1.05376,0.992185
21401,American,01/13/2016,0.844391,0.781488,0.848461,0.842385,0.9947520000000001,1.0699100000000001,1.0697,1.1026799999999999,1.05376,0.992185
22806,American,01/17/2016,0.842448,0.815192,0.8425530000000001,0.842385,0.9947520000000001,1.06513,1.0481,1.0844200000000002,1.05376,0.992185
23509,American,01/19/2016,0.836227,0.7729729999999999,0.8425530000000001,0.8328270000000001,0.9947520000000001,1.0648,1.01819,1.0844200000000002,1.05425,0.992185
25964,American,01/27/2016,0.8623799999999999,0.955483,0.8425530000000001,0.8721780000000001,0.9947520000000001,1.0716,1.08035,1.0844200000000002,1.0652700000000002,0.992185
27015,American,01/30/2016,0.8690129999999999,1.0136100000000001,0.8425530000000001,0.8810790000000001,0.9947520000000001,1.0629600000000001,1.05115,1.0844200000000002,1.0531700000000002,0.992185
27718,American,02/01/2016,0.870763,1.0720100000000001,0.8425530000000001,0.88276,0.9947520000000001,1.05158,0.9745530000000001,1.0844200000000002,1.0376100000000001,0.992185
28416,American,02/03/2016,0.8752270000000001,0.9549799999999999,0.859944,0.88276,0.9947520000000001,1.03801,0.829468,1.03881,1.0376100000000001,0.992185
29469,American,02/06/2016,0.8838940000000001,0.980764,0.8858959999999999,0.88276,0.9947520000000001,1.02892,0.807369,1.01359,1.0376100000000001,0.992185
30875,American,02/10/2016,0.877267,0.920141,0.8858959999999999,0.87272,0.9947520000000001,1.03151,0.8992290000000001,1.01359,1.04095,0.992185
31929,American,02/13/2016,0.873816,0.864284,0.8858959999999999,0.8678520000000001,0.9947520000000001,1.03473,1.0125899999999999,1.01359,1.0451700000000002,0.992185
33333,American,02/17/2016,0.875707,0.817376,0.889813,0.8678520000000001,0.9947520000000001,1.03389,1.0692700000000002,1.0136399999999999,1.0451700000000002,0.992185
34735,American,02/21/2016,0.878619,0.8888889999999999,0.896015,0.8678520000000001,0.9947520000000001,1.03013,1.0196100000000001,1.00583,1.0451700000000002,0.992185
35787,American,02/24/2016,0.8824559999999999,0.947808,0.896015,0.8746280000000001,0.9947520000000001,1.02691,0.9677620000000001,1.00583,1.03908,0.992185
36839,American,02/27/2016,0.889001,0.991635,0.9114559999999999,0.8746280000000001,0.9947520000000001,1.024,0.9476709999999999,1.00045,1.03908,0.992185
38593,American,03/03/2016,0.896301,1.04025,0.927467,0.8746280000000001,0.9947520000000001,1.02636,0.9956659999999999,1.00806,1.03908,0.992185
39644,American,03/06/2016,0.9022709999999999,1.0787,0.927467,0.885727,0.9947520000000001,1.0253299999999999,1.01128,1.00806,1.03667,0.992185
49472,American,04/04/2016,0.9026489999999999,1.02931,0.927467,0.887259,0.9947520000000001,1.02958,1.0812899999999999,1.00806,1.04292,0.992185
177,American,11/13/2015,0.0,0.0,0.0,0.0,0.9947520000000001,0.0,0.0,0.0,0.0,0.992185
1714,American,11/17/2015,0.667196,0.667196,0.0,0.667196,0.9947520000000001,1.03257,1.03257,0.0,1.03257,0.992185
3144,American,11/21/2015,0.715066,0.715066,0.7629640000000001,0.667196,0.9947520000000001,1.00109,1.00109,0.969601,1.03257,0.992185
4560,American,11/25/2015,0.730884,0.730884,0.7629640000000001,0.714853,0.9947520000000001,1.02747,1.02747,0.969601,1.05639,0.992185
5614,American,11/28/2015,0.715796,0.731787,0.7629640000000001,0.700287,0.9947520000000001,1.04616,1.05064,0.969601,1.07134,0.992185
6664,American,12/01/2015,0.788053,0.8360549999999999,0.7629640000000001,0.794259,0.9947520000000001,0.996099,0.992815,0.969601,1.00265,0.992185
7715,American,12/04/2015,0.797602,0.8622569999999999,0.7629640000000001,0.804396,0.9947520000000001,1.0348,1.04189,0.969601,1.04759,0.992185
8411,American,12/06/2015,0.824232,0.969505,0.7629640000000001,0.8343450000000001,0.9947520000000001,1.02016,0.9853129999999999,0.969601,1.0285,0.992185
12276,American,12/17/2015,0.808022,0.8404870000000001,0.7629640000000001,0.814329,0.9947520000000001,0.9914860000000001,0.983985,0.969601,0.994549,0.992185
13327,American,12/20/2015,0.828499,0.8883280000000001,0.8766299999999999,0.814329,0.9947520000000001,1.02101,0.9943219999999999,1.1109,0.994549,0.992185
14026,American,12/22/2015,0.844678,0.889548,0.9139379999999999,0.814329,0.9947520000000001,1.04115,1.08723,1.1475,0.994549,0.992185
16484,American,12/30/2015,0.8430719999999999,0.9348059999999999,0.9139379999999999,0.815768,0.9947520000000001,1.06196,1.24641,1.1475,1.0290000000000001,0.992185
16827,American,12/31/2015,0.859074,0.952132,0.9139379999999999,0.8403139999999999,0.9947520000000001,1.06996,1.21894,1.1475,1.04345,0.992185
17464,App State,01/02/2016,0.943399,0.8996129999999999,1.01006,0.921794,0.9306200000000001,1.088,1.162,1.0910600000000001,1.08701,1.02768
19243,App State,01/07/2016,0.9297709999999999,0.83494,1.01006,0.906449,0.9306200000000001,1.0852700000000002,1.11174,1.0910600000000001,1.08359,1.02768
19956,App State,01/09/2016,0.920798,0.800088,0.9563389999999999,0.906449,0.9306200000000001,1.06769,0.981324,1.0283200000000001,1.08359,1.02768
21704,App State,01/14/2016,0.931466,0.8863409999999999,0.981442,0.906449,0.9306200000000001,1.05044,0.9083889999999999,0.9842069999999999,1.08359,1.02768
22413,App State,01/16/2016,0.924058,0.899847,0.981442,0.897811,0.9306200000000001,1.05855,0.945293,0.9842069999999999,1.09255,1.02768
23810,App State,01/21/2016,0.9334100000000001,0.9918870000000001,0.981442,0.913473,0.9306200000000001,1.04776,0.955319,0.9842069999999999,1.07413,1.02768
25219,App State,01/25/2016,0.9358639999999999,0.9568959999999999,0.9802420000000001,0.913473,0.9306200000000001,1.03654,0.970125,0.962047,1.07413,1.02768
26251,App State,01/28/2016,0.9531930000000001,1.09332,1.01966,0.913473,0.9306200000000001,1.04873,1.0015100000000001,1.0062200000000001,1.07413,1.02768
